node,betweenness_centrality,closeness_centrality,degree_centrality
alrest 0.25mg tablet,6.280763361236917e-07,0.6846941943495809,0.015267175572519083
alrest 0.5mg tablet,6.280763361236917e-07,0.6846941943495809,0.015267175572519083
alrif 0.25mg tablet,6.280763361236917e-07,0.6846941943495809,0.015267175572519083
alrif 0.5mg tablet,6.280763361236917e-07,0.6846941943495809,0.015267175572519083
alrif 1mg tablet xr,6.280763361236917e-07,0.6846941943495809,0.015267175572519083
alroz 0.25mg tablet,6.280763361236917e-07,0.6846941943495809,0.015267175572519083
alroz 0.5mg tablet,6.280763361236917e-07,0.6846941943495809,0.015267175572519083
alsert 0.5mg/25mg tablet,6.825595443939102e-05,0.9317279256442754,0.08396946564885496
alsium tablet,3.9616768675442404e-05,0.8518346852066435,0.13740458015267176
alspas forte tablet,3.208398501504382e-05,0.8742567192579085,0.07633587786259542
altawin s 0.5mg/50mg tablet,6.825595443939102e-05,0.9317279256442754,0.08396946564885496
altidol plus 50mg/500mg tablet,3.134616001256474e-05,0.8407929851315288,0.11450381679389313
altin 0.25mg/20mg tablet,6.825595443939102e-05,0.9317279256442754,0.08396946564885496
altok 0.25mg tablet,6.280763361236917e-07,0.6846941943495809,0.015267175572519083
altok 1mg tablet,6.280763361236917e-07,0.6846941943495809,0.015267175572519083
altome 0.5mg tablet,6.280763361236917e-07,0.6846941943495809,0.015267175572519083
alton f 0.25mg/20mg tablet,6.825595443939102e-05,0.9317279256442754,0.08396946564885496
altonil ls 10mg/0.25mg tablet,0.00017713379843496674,0.8183302411873841,0.06870229007633588
joint pain,1.0711431194382633e-07,0.2997952003360815,0.0011011194714626537
common cold,1.0711431194382633e-07,0.2997952003360815,0.0011011194714626537
altonil ls 3 tablet,0.00017713379843496674,0.8183302411873841,0.06870229007633588
altonil ls 5 tablet,0.00017713379843496674,0.8183302411873841,0.06870229007633588
altonil plus 10 tablet,0.00017713379843496674,0.8183302411873841,0.06870229007633588
altonil plus 3 tablet,0.00017713379843496674,0.8183302411873841,0.06870229007633588
altonil plus 5 tablet,0.00017713379843496674,0.8183302411873841,0.06870229007633588
altradol tablet,5.8860647739280435e-06,0.8331696259916888,0.03816793893129771
altrafiz 37.5mg/325mg tablet,3.134616001256474e-05,0.8407929851315288,0.11450381679389313
altram tablet,1.073315002030881e-05,0.8348095995154818,0.05343511450381679
altranova injection,5.8860647739280435e-06,0.8331696259916888,0.03816793893129771
altranova tablet,3.134616001256474e-05,0.8407929851315288,0.11450381679389313
altrox 0.25mg tablet,6.280763361236917e-07,0.6846941943495809,0.015267175572519083
altrox 0.5mg tablet,6.280763361236917e-07,0.6846941943495809,0.015267175572519083
altzibarem 0.5mg tablet,6.280763361236917e-07,0.6846941943495809,0.015267175572519083
alwel 0.5mg tablet,6.280763361236917e-07,0.6846941943495809,0.015267175572519083
alz 0.5mg tablet,6.280763361236917e-07,0.6846941943495809,0.015267175572519083
alzam 0.25mg tablet,6.280763361236917e-07,0.6846941943495809,0.015267175572519083
alzam 0.5mg tablet,6.280763361236917e-07,0.6846941943495809,0.015267175572519083
alzam 1mg tablet,6.280763361236917e-07,0.6846941943495809,0.015267175572519083
alzep 0.25mg tablet,6.280763361236917e-07,0.6846941943495809,0.015267175572519083
alzep 0.5mg tablet,6.280763361236917e-07,0.6846941943495809,0.015267175572519083
alzepam 10mg tablet,7.844086586140786e-06,0.7070856043603719,0.030534351145038167
muscle weakness,0.0001905069515162402,0.3425331493370133,0.01541567260047715
alzepam 5mg tablet,7.844086586140786e-06,0.7070856043603719,0.030534351145038167
alzet 0.25 tablet,6.280763361236917e-07,0.6846941943495809,0.015267175572519083
alzet 0.50 tablet,6.280763361236917e-07,0.6846941943495809,0.015267175572519083
alzex 0.25mg tablet,6.280763361236917e-07,0.6846941943495809,0.015267175572519083
alzex 0.5mg tablet sr,6.280763361236917e-07,0.6846941943495809,0.015267175572519083
alzex 1mg tablet sr,6.280763361236917e-07,0.6846941943495809,0.015267175572519083
alzex forte 0.5 mg/50 mg tablet,6.825595443939102e-05,0.9317279256442754,0.08396946564885496
alzex plus 0.25 mg/25 mg tablet,6.825595443939102e-05,0.9317279256442754,0.08396946564885496
alzin 0.5mg tablet,6.280763361236917e-07,0.6846941943495809,0.015267175572519083
alzo 0.25mg tablet,6.280763361236917e-07,0.6846941943495809,0.015267175572519083
alzo 0.5mg tablet,6.280763361236917e-07,0.6846941943495809,0.015267175572519083
alzoact 0.25mg tablet,6.280763361236917e-07,0.6846941943495809,0.015267175572519083
alzocum 0.5mg tablet,6.280763361236917e-07,0.6846941943495809,0.015267175572519083
alzocum 1.5mg tablet,6.280763361236917e-07,0.6846941943495809,0.015267175572519083
alzocum 1mg tablet,6.280763361236917e-07,0.6846941943495809,0.015267175572519083
alzokam 0.25mg tablet,6.280763361236917e-07,0.6846941943495809,0.015267175572519083
alzokam 1mg tablet sr,6.280763361236917e-07,0.6846941943495809,0.015267175572519083
alzolam 0.125mg tablet,6.280763361236917e-07,0.6846941943495809,0.015267175572519083
alzolam 0.25mg tablet,6.280763361236917e-07,0.6846941943495809,0.015267175572519083
alzolam 0.5 mg tablet sr,6.280763361236917e-07,0.6846941943495809,0.015267175572519083
alzolam 0.5mg tablet,6.280763361236917e-07,0.6846941943495809,0.015267175572519083
alzolam 0.75mg tablet,6.280763361236917e-07,0.6846941943495809,0.015267175572519083
alzolam 1 mg tablet sr,6.280763361236917e-07,0.6846941943495809,0.015267175572519083
alzolam 1.5 mg tablet sr,6.280763361236917e-07,0.6846941943495809,0.015267175572519083
alzolam 1mg tablet,6.280763361236917e-07,0.6846941943495809,0.015267175572519083
alzolam forte 0.5mg/50mg tablet,6.825595443939102e-05,0.9317279256442754,0.08396946564885496
alzolam plus 0.5mg/25mg tablet,6.825595443939102e-05,0.9317279256442754,0.08396946564885496
alzolite 0.25mg tablet,6.280763361236917e-07,0.6846941943495809,0.015267175572519083
alzolite 0.50mg tablet,6.280763361236917e-07,0.6846941943495809,0.015267175572519083
alzolite forte 0.25mg/20mg tablet,1.6745408863379544e-05,0.7151566249432518,0.061068702290076333
alzom 0.25mg tablet,6.280763361236917e-07,0.6846941943495809,0.015267175572519083
alzom 0.5mg tablet,6.280763361236917e-07,0.6846941943495809,0.015267175572519083
alzomax 0.25mg tablet,6.280763361236917e-07,0.6846941943495809,0.015267175572519083
alzonex 0.25mg tablet,6.280763361236917e-07,0.6846941943495809,0.015267175572519083
alzonex 0.5mg tablet,6.280763361236917e-07,0.6846941943495809,0.015267175572519083
alzonex plus 0.25 mg/20 mg tablet,6.825595443939102e-05,0.9317279256442754,0.08396946564885496
alzopam 0.25mg tablet,6.280763361236917e-07,0.6846941943495809,0.015267175572519083
alzopam 0.5mg tablet,6.280763361236917e-07,0.6846941943495809,0.015267175572519083
alzopax 0.25mg tablet,6.280763361236917e-07,0.6846941943495809,0.015267175572519083
alzopax 0.5mg tablet,6.280763361236917e-07,0.6846941943495809,0.015267175572519083
alzopax 1.5mg tablet sr,6.280763361236917e-07,0.6846941943495809,0.015267175572519083
alzopax 1mg tablet,6.280763361236917e-07,0.6846941943495809,0.015267175572519083
alzopax 1mg tablet xr,6.280763361236917e-07,0.6846941943495809,0.015267175572519083
alzorin p 0.25mg/10mg tablet,1.6745408863379544e-05,0.7151566249432518,0.061068702290076333
alzorix 0.25mg tablet,6.280763361236917e-07,0.6846941943495809,0.015267175572519083
alzoset 0.25mg/25mg tablet,1.602404439539721e-05,0.800508166969147,0.0916030534351145
alzot 0.5mg tablet sr,6.280763361236917e-07,0.6846941943495809,0.015267175572519083
alzot 1mg tablet sr,6.280763361236917e-07,0.6846941943495809,0.015267175572519083
alzotime plus tablet,1.6745408863379544e-05,0.7151566249432518,0.061068702290076333
alzy 0.25mg tablet,6.280763361236917e-07,0.6846941943495809,0.015267175572519083
alzy 0.5mg tablet,6.280763361236917e-07,0.6846941943495809,0.015267175572519083
alzy 1mg tablet sr,6.280763361236917e-07,0.6846941943495809,0.015267175572519083
alzy plus 0.5mg/50mg tablet,6.825595443939102e-05,0.9317279256442754,0.08396946564885496
amadol 50mg injection,5.8860647739280435e-06,0.8331696259916888,0.03816793893129771
ambiz 10mg tablet,2.013277755628682e-05,0.83925717330086,0.0916030534351145
ambulax m tablet,1.6745408863379544e-05,0.7151566249432518,0.061068702290076333
ambulax tablet,1.6745408863379544e-05,0.7151566249432518,0.061068702290076333
ambulax z 10mg tablet,2.013277755628682e-05,0.83925717330086,0.0916030534351145
ambulax-hd 0.125mg/20mg tablet,1.6745408863379544e-05,0.7151566249432518,0.061068702290076333
ambulax-hd tablet,1.6745408863379544e-05,0.7151566249432518,0.061068702290076333
ambulex m tablet,1.6745408863379544e-05,0.7151566249432518,0.061068702290076333
ambutech 0.25mg/20mg tablet,1.6745408863379544e-05,0.7151566249432518,0.061068702290076333
amichlor 12.5 mg/5 mg tablet,1.602404439539721e-05,0.800508166969147,0.0916030534351145
amichlor ds 25 mg/10 mg tablet,1.602404439539721e-05,0.800508166969147,0.0916030534351145
amicon forte 25 mg/10 mg tablet,1.602404439539721e-05,0.800508166969147,0.0916030534351145
amicon plus 12.5mg/5mg tablet,1.602404439539721e-05,0.800508166969147,0.0916030534351145
amidez forte tablet,1.602404439539721e-05,0.800508166969147,0.0916030534351145
amidon-h tablet,1.602404439539721e-05,0.800508166969147,0.0916030534351145
amilift dx 12.5 mg/5 mg tablet,1.602404439539721e-05,0.800508166969147,0.0916030534351145
amilite h 12.5mg/5mg tablet,1.602404439539721e-05,0.800508166969147,0.0916030534351145
amilite plus 25mg/10mg tablet,1.602404439539721e-05,0.800508166969147,0.0916030534351145
amimax-h 12.5mg/5mg tablet,1.602404439539721e-05,0.800508166969147,0.0916030534351145
amipox 25 mg/10 mg capsule,1.602404439539721e-05,0.800508166969147,0.0916030534351145
amipox 25 mg/10 mg tablet,1.602404439539721e-05,0.800508166969147,0.0916030534351145
amipox h 12.5 mg/5 mg tablet,1.602404439539721e-05,0.800508166969147,0.0916030534351145
amipox tablet,1.602404439539721e-05,0.800508166969147,0.0916030534351145
amipox-h tablet,1.602404439539721e-05,0.800508166969147,0.0916030534351145
amira p 0.25mg/20mg tablet,1.6745408863379544e-05,0.7151566249432518,0.061068702290076333
amiris 12.5mg/5mg tablet,1.602404439539721e-05,0.800508166969147,0.0916030534351145
amirise plus 12.5mg/5mg tablet,1.602404439539721e-05,0.800508166969147,0.0916030534351145
amitag-h tablet,1.602404439539721e-05,0.800508166969147,0.0916030534351145
amital plus 12.5mg/5mg tablet,1.602404439539721e-05,0.800508166969147,0.0916030534351145
amitar forte tablet,1.602404439539721e-05,0.800508166969147,0.0916030534351145
amitar plus tablet,1.602404439539721e-05,0.800508166969147,0.0916030534351145
amitias plus 12.5mg/5mg tablet,1.602404439539721e-05,0.800508166969147,0.0916030534351145
amitide ds 25mg/10mg tablet,1.602404439539721e-05,0.800508166969147,0.0916030534351145
amitide tablet,1.602404439539721e-05,0.800508166969147,0.0916030534351145
amitone forte 25 mg/10 mg tablet,1.602404439539721e-05,0.800508166969147,0.0916030534351145
amitone plus tablet,1.602404439539721e-05,0.800508166969147,0.0916030534351145
amitop plus h tablet,1.602404439539721e-05,0.800508166969147,0.0916030534351145
amitop plus tablet,1.602404439539721e-05,0.800508166969147,0.0916030534351145
amitrac-cz 25mg/10mg tablet,1.602404439539721e-05,0.800508166969147,0.0916030534351145
amitril plus 12.5 mg/5 mg tablet,1.602404439539721e-05,0.800508166969147,0.0916030534351145
amitrix 12.5mg/5mg tablet,1.602404439539721e-05,0.800508166969147,0.0916030534351145
amitrol 12.5mg/5mg tablet,1.602404439539721e-05,0.800508166969147,0.0916030534351145
amitrox cd 5mg/12.5mg tablet,1.602404439539721e-05,0.800508166969147,0.0916030534351145
amitryn-c plus tablet,1.602404439539721e-05,0.800508166969147,0.0916030534351145
amitryn-c tablet,1.602404439539721e-05,0.800508166969147,0.0916030534351145
amitryp-forte tablet,1.602404439539721e-05,0.800508166969147,0.0916030534351145
amitryp-plus tablet,1.602404439539721e-05,0.800508166969147,0.0916030534351145
amity-c 12.5mg/5 mg tablet,1.602404439539721e-05,0.800508166969147,0.0916030534351145
amivane forte 25 mg/10 mg tablet,1.602404439539721e-05,0.800508166969147,0.0916030534351145
amivane plus 12.5 mg/5 mg tablet,1.602404439539721e-05,0.800508166969147,0.0916030534351145
amiwel forte tablet,1.602404439539721e-05,0.800508166969147,0.0916030534351145
amiwel plus tablet,1.602404439539721e-05,0.800508166969147,0.0916030534351145
amixide 10mg tablet,1.602404439539721e-05,0.800508166969147,0.0916030534351145
amixide 5 tablet,1.602404439539721e-05,0.800508166969147,0.0916030534351145
amixide tablet,1.602404439539721e-05,0.800508166969147,0.0916030534351145
amixide-h tablet,1.602404439539721e-05,0.800508166969147,0.0916030534351145
amize 12.5 mg/5 mg tablet,1.602404439539721e-05,0.800508166969147,0.0916030534351145
amize forte 25 mg/10 mg tablet,1.602404439539721e-05,0.800508166969147,0.0916030534351145
amizep 25 mg/10 mg tablet,1.602404439539721e-05,0.800508166969147,0.0916030534351145
amizep h 12.5 mg/5 mg tablet,1.602404439539721e-05,0.800508166969147,0.0916030534351145
ampause tablet,1.602404439539721e-05,0.800508166969147,0.0916030534351145
amrea-c 25mg/10mg tablet,1.602404439539721e-05,0.800508166969147,0.0916030534351145
amsha forte 25mg/10mg tablet,1.602404439539721e-05,0.800508166969147,0.0916030534351145
amsha plus 12.5mg/5mg tablet,1.602404439539721e-05,0.800508166969147,0.0916030534351145
amtilin dp 12.5mg/5mg tablet,1.602404439539721e-05,0.800508166969147,0.0916030534351145
amtradol injection,5.8860647739280435e-06,0.8331696259916888,0.03816793893129771
amtriz ls 25mg/10mg tablet,1.602404439539721e-05,0.800508166969147,0.0916030534351145
amty cp forte 25mg/5mg tablet,1.602404439539721e-05,0.800508166969147,0.0916030534351145
amwin's freshika-z 10 tablet,2.013277755628682e-05,0.83925717330086,0.0916030534351145
amypres c 12.5 mg/5 mg tablet,1.602404439539721e-05,0.800508166969147,0.0916030534351145
amypres c 25mg/10mg tablet,1.602404439539721e-05,0.800508166969147,0.0916030534351145
amzee h 12.5mg/5mg tablet,1.602404439539721e-05,0.800508166969147,0.0916030534351145
amzee plus 25mg/10mg tablet,1.602404439539721e-05,0.800508166969147,0.0916030534351145
amzol 0.25mg tablet,6.280763361236917e-07,0.6846941943495809,0.015267175572519083
amzol 0.5mg tablet,6.280763361236917e-07,0.6846941943495809,0.015267175572519083
anadol p 37.5mg/325mg tablet,3.134616001256474e-05,0.8407929851315288,0.11450381679389313
analog p 37.5mg/325mg tablet,3.134616001256474e-05,0.8407929851315288,0.11450381679389313
analtra p tablet,1.073315002030881e-05,0.8348095995154818,0.05343511450381679
analtra tablet dt,5.8860647739280435e-06,0.8331696259916888,0.03816793893129771
anatra 325 mg/37.5 mg tablet,1.073315002030881e-05,0.8348095995154818,0.05343511450381679
anatram 100mg injection,5.8860647739280435e-06,0.8331696259916888,0.03816793893129771
anax 0.25mg tablet,6.280763361236917e-07,0.6846941943495809,0.015267175572519083
anazac-p 500mg/37.5mg tablet,1.073315002030881e-05,0.8348095995154818,0.05343511450381679
anbrol 50mg/500mg tablet,3.134616001256474e-05,0.8407929851315288,0.11450381679389313
anbrol sp 325 mg/37.5 mg tablet,1.073315002030881e-05,0.8348095995154818,0.05343511450381679
ancolam 0.25mg tablet,6.280763361236917e-07,0.6846941943495809,0.015267175572519083
ancolam 0.5mg tablet,6.280763361236917e-07,0.6846941943495809,0.015267175572519083
ancolam 0.5mg tablet sr,6.280763361236917e-07,0.6846941943495809,0.015267175572519083
ancolam 1.5mg tablet sr,6.280763361236917e-07,0.6846941943495809,0.015267175572519083
ancolam 1mg tablet sr,6.280763361236917e-07,0.6846941943495809,0.015267175572519083
ancolol 0.25 mg/10 mg tablet,1.6745408863379544e-05,0.7151566249432518,0.061068702290076333
andant capsule,5.5344062806309663e-05,0.7689143016526044,0.030534351145038167
paresthesia (tingling or pricking sensation),8.836930735365673e-07,0.28689883913764513,0.002018719031014865
andep 10 mg/1 mg tablet,6.013519816155538e-05,0.8662895749862519,0.10687022900763359
increased prolactin level in blood,1.64317306183777e-05,0.31644587328862034,0.015048632776656266
urinary retention,1.4851357342168912e-05,0.31630561249930744,0.014498073040924939
muscle stiffness,1.4425993074740581e-05,0.31546665193125933,0.014314553129014498
andep tablet,6.013519816155538e-05,0.8662895749862519,0.10687022900763359
andep-cd tablet,4.2879673447075457e-05,0.8801181259478011,0.08396946564885496
anesthal 1gm injection,5.270511229992787e-05,0.8756451997141269,0.05343511450381679
"injection site reactions (pain, swelling, redness)",2.473493086382105e-05,0.3404090394132729,0.010093595155074325
anesthal 500mg injection,5.270511229992787e-05,0.8756451997141269,0.05343511450381679
anexidep 2 mg/25 mg tablet,1.602404439539721e-05,0.800508166969147,0.0916030534351145
anexidep 5 mg/25 mg tablet,1.602404439539721e-05,0.800508166969147,0.0916030534351145
angidol p 37.5mg/325mg tablet,3.134616001256474e-05,0.8407929851315288,0.11450381679389313
angirex tablet,6.013519816155538e-05,0.8662895749862519,0.10687022900763359
anilam 0.25mg tablet,6.280763361236917e-07,0.6846941943495809,0.015267175572519083
anilam 0.5mg tablet,6.280763361236917e-07,0.6846941943495809,0.015267175572519083
anirest 0.5mg tablet md,5.1476376818324204e-05,0.9656712496716,0.04580152671755725
anpress h 0.5mg tablet,6.280763361236917e-07,0.6846941943495809,0.015267175572519083
